track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
5X3VpTYsESWoh80dMa60jd,The City (with Quinn XCII),0.121,0.531,0.675,0,0.327,-3.281,0.33,0.799,177.953,1
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),0.479,0.733,0.859,0.0645,0.105,-5.03,0.033,0.52,124.948,1
30LBoQSk8gjcN0hWCWtdbF,Dembow,0.0807,0.802,0.744,0,0.0917,-5.968,0.078,0.45,99.983,1
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),0.392,0.809,0.545,0,0.151,-6.678,0.0735,0.244,97.008,1
1yGRwbdxFSqTtgCPtRhS8y,I Need Your High,0.363,0.539,0.529,1.02e-05,0.305,-4.114,0.0669,0.413,139.711,1
6x0QNM6f0C2JEjK0hFF8Ca,Big Stepper,0.0477,0.753,0.597,0,0.197,-8.469,0.292,0.616,76.997,1
2HyrLPJTZ4qDpWJ6qnu0Ke,New Frontier,0.473,0.772,0.679,0.0215,0.165,-10.47,0.0421,0.886,123.597,0
1bo1Gh1wElmL8g8cmSkV51,Diva,0.0954,0.686,0.35,0,0.279,-12.523,0.0351,0.608,115.047,1
2hyF1YWdX8yxExvRelT9nB,Jet Lag,0.0085,0.85,0.803,2.41e-05,0.104,-3.297,0.292,0.433,169.986,1
4P6BuLsqtg5uISdE77ypI9,Ayy Ladies (feat. Tyga),0.096,0.905,0.782,0,0.0623,-3.604,0.164,0.798,96.055,1
4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),0.0204,0.708,0.618,6.81e-06,0.062,-4.424,0.0592,0.265,123.013,1
1RRlUJMxjp2FmkTExBT2T7,Fkn Around (feat. Megan Thee Stallion),0.0381,0.837,0.738,6.97e-06,0.0589,-5.297,0.117,0.715,110.993,1
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",0.22,0.805,0.33,0,0.105,-8.712,0.1,0.211,121.97,1
1U3SFEPvIhSsKMzyMKvxET,Lullaby,0.0267,0.626,0.8,0.000138,0.0623,-3.988,0.035,0.258,127.966,1
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,0.223,0.815,0.518,0,0.104,-6.594,0.0897,0.877,151.891,1
6fU55C7VdMSSkJ0ZGmX2Kg,Tequila - Jax Jones & Martin Solveig Present Europa,0.00144,0.773,0.695,0.0167,0.111,-7.101,0.0954,0.837,123.999,1
41L3O37CECZt3N7ziG2z7l,Yummy,0.366,0.687,0.514,0,0.116,-6.612,0.0897,0.494,145.921,1
7cWh3ScxjhvasLI0CBRoZk,I Like Girls (feat. Lil Skies),0.324,0.702,0.775,0,0.114,-3.462,0.248,0.784,178.199,1
1LYYsrjs2VIKB8t534B3cm,No Stylist (feat. Drake),0.0172,0.762,0.696,1.33e-06,0.22,-4.795,0.126,0.532,147.123,1
1Bx3Xf9CLq1gmK9KRPTEsU,I Like The Way,0.0264,0.676,0.775,0,0.123,-6.369,0.168,0.402,104.913,1
2nx0EIlIKMnMgWnj40O0HQ,Freedom,0.127,0.511,0.635,0,0.0866,-6.591,0.116,0.381,111.329,1
3p6MzX67qzgzgHlGaq62HM,"Concerto in D Minor for Two Violins, BWV 1043: Concerto in D Minor for Two Violins, BWV 1043: I. Vivace",0.875,0.61,0.473,0.0023,0.245,-15.869,0.0438,0.809,107.517,0
2ZDpSQfBdgkooeXw6oj3Uz,100 Degrees,0.118,0.756,0.648,0,0.515,-5.287,0.0731,0.657,80.979,1
59oP06RoBps6bvbvSQ1Zee,Swish,0.067,0.905,0.575,2.22e-05,0.0602,-8.64,0.0881,0.365,115.031,1
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",0.0902,0.376,0.43,0,0.0912,-6.585,0.0328,0.129,77.599,1
2qU9ro2FCa4WjFqTg1JFJP,Days Like This (feat. Khalid),0.0725,0.805,0.496,0.016,0.103,-7.294,0.103,0.299,159.917,1
2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),0.157,0.745,0.646,0,0.338,-6.987,0.17,0.46,79.993,1
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,0.00264,0.732,0.75,0,0.109,-6.366,0.231,0.401,155.096,1
5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),0.073,0.662,0.823,0,0.0833,-4.7,0.0971,0.435,118.958,1
51w9Jbat1pLeWINGCpnQUR,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,0.0226,0.698,0.66,0,0.0622,-7.883,0.052,0.451,159.949,1
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),0.173,0.674,0.506,0,0.0866,-10.532,0.0434,0.183,145.965,1
4WyVRn3L2uXnSUkY762gqN,Sly,0.0262,0.39,0.913,0.784,0.0649,-7.174,0.0778,0.603,146.129,0
2TRAOLPQMvFM7kq8MHyizc,Switch - DEVAULT Remix,0.0253,0.347,0.836,5.7e-05,0.305,-6.144,0.363,0.137,86.397,1
6pmZMP2ET1OJi5rKfLO8jD,3:15,0.385,0.651,0.654,0,0.181,-5.481,0.0466,0.539,141.975,1
5kKbhyyPwflkFJtsSUeDl9,Call Me Up,0.00307,0.659,0.884,0.000212,0.0392,-5.523,0.0418,0.585,124.996,1
6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,0.000456,0.902,0.608,0,0.0621,-6.238,0.27,0.836,84.001,1
5Pj5LI8U5UfaGEEBsyr18N,Levi High (feat. DaBaby),0.0629,0.916,0.682,1.74e-06,0.0801,-3.965,0.334,0.67,142.12,1
6aIL3VxfCtIqcnV4mYu8B5,"An der schönen blauen Donau, Op.314",0.953,0.21,0.153,0.868,0.382,-17.764,0.0337,0.122,94.611,0
30Ek6vDZ77PWTQS9HiV3xB,Fly Kicks - Wax Motif Remix,0.0187,0.897,0.692,0.728,0.0603,-4.985,0.0492,0.607,125.024,1
4rn6T57LURjjYI4YYo7WYR,I'm Feeling It (In The Air) - Sunset Bros X Mark McCabe,0.000152,0.522,0.947,0.176,0.808,-4.174,0.0395,0.572,141.983,1
2l8nEO0vsTRCRnGqQty6qx,FEFE,0.088,0.931,0.387,0,0.136,-9.127,0.412,0.376,125.978,1
4KcH1ZRV2W1q7Flq0QqC76,Blitzkrieg Bop - 2016 Remaster,0.000269,0.385,0.783,0.47,0.108,-2.533,0.233,0.902,176.701,0
073ILU1C3APNRGF66VhtyA,Liar,0.0169,0.74,0.498,0.00282,0.319,-6.684,0.0456,0.652,98.016,1
4YcWzLSnGqLjSCycuSMHnn,Prices,0.172,0.786,0.684,0,0.706,-5.397,0.205,0.563,126.002,1
1MyWtH2yavuP1AHUi1X7ur,Sex,0.00493,0.604,0.691,0,0.125,-5.807,0.159,0.186,105.014,1
1KVczjazCcCCgM3gXXUl47,Roses (with Juice WRLD feat. Brendon Urie),0.168,0.612,0.601,0,0.117,-7.089,0.164,0.525,147.018,1
6jreFSOTUAViWjKyzOC4Kg,REMEDY,0.269,0.601,0.775,0,0.0883,-4.612,0.0473,0.483,119.964,1
4cxMGhkinTocPSVVKWIw0d,Losin Control,0.515,0.759,0.245,0.000154,0.102,-6.545,0.138,0.209,96.992,1
1ZS9SsAz9G434SdwhoQnEi,The Swan,0.994,0.225,0.0128,0.89,0.0708,-30.942,0.0421,0.0397,60.829,0
0rIAC4PXANcKmitJfoqmVm,Motivation,0.0192,0.599,0.887,1.21e-06,0.3,-3.967,0.0984,0.881,170.918,1
6KLcIhlMdXwS5rIFjPbxyg,We Are Your Friends - Justice Vs. Simian,0.0102,0.646,0.977,0.769,0.201,1.585,0.167,0.606,123.016,1
05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,0.0545,0.617,0.684,0,0.104,-3.618,0.0439,0.295,132.113,1
7f1zjZG77S891Uv4O68yfk,Baby Sitter (feat. Offset),0.0219,0.852,0.73,0,0.336,-5.803,0.0579,0.394,92.506,1
5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,0.00536,0.749,0.865,0,0.198,-5.228,0.0413,0.371,111.914,1
6cz0zVzNpfZIeFavCBbBUO,More,0.0167,0.706,0.812,0,0.368,-5.503,0.0413,0.482,123.025,1
3c9RceD6okF9YiMGUpuCdE,All Mine,0.0162,0.722,0.748,0.255,0.0554,-4.291,0.0447,0.855,122.952,1
2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,0.0362,0.717,104.998,1
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),0.0149,0.737,0.828,0.000583,0.0862,-4.711,0.0396,0.517,124.052,1
5OCJzvD7sykQEKHH7qAC3C,God is a woman,0.0233,0.602,0.658,6e-05,0.237,-5.934,0.0558,0.268,145.031,1
1fJAIVkolIYENCGx04isP5,"Watch out for This (Bumaye) [feat. Busy Signal, The Flexican & FS Green]",0.0196,0.819,0.759,6.53e-06,0.0613,-4.115,0.147,0.88,108.026,1
4J3eFXXi2nQqF6MWLprnbR,Before You Get a Boyfriend.,0.372,0.537,0.756,8.87e-05,0.0917,-6.524,0.321,0.714,81.449,1
367kqaJ8aCvK2wUCEE7oGb,Cheese Cake - Remastered 1999/Rudy Van Gelder Edition,0.535,0.523,0.681,0,0.122,-6.093,0.0364,0.814,111.231,0
0RySKi4j0iW5yS116alcba,Woop Woop,0.531,0.822,0.672,0,0.106,-4.233,0.0544,0.694,97.014,1
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),0.456,0.548,0.653,0,0.103,-3.875,0.081,0.163,150.068,1
3pYDZTJM2tVBUhIRifWVzI,Blow,0.00334,0.753,0.729,5.66e-05,0.073,-3.862,0.0392,0.812,120.013,1
0oT9ElXYSxvnOOagP9efDq,JUMP (feat. YoungBoy Never Broke Again),0.169,0.896,0.72,0,0.252,-6.262,0.355,0.966,140.1,1
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),0.0609,0.85,0.569,0.0816,0.1,-8.152,0.136,0.294,80.02,1
7BF5rE2EVDmWNXc0uoP8Bz,I Could Be Wrong,0.146,0.764,0.796,0,0.102,-4.895,0.0441,0.55,123.038,1
541OLGN9Qfp5lizRnGk8fG,Runaway,0.21,0.714,0.84,0,0.0461,-6.141,0.15,0.194,125.955,1
7dt6x5M1jzdTEt8oCbisTK,Better Now,0.331,0.68,0.578,0,0.135,-5.804,0.04,0.341,145.038,1
4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),0.696,0.61,0.458,0.000103,0.0852,-11.336,0.36,0.246,192.099,1
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,0.302,0.696,0.521,0,0.0565,-8.465,0.332,0.458,100.0,1
28eg5bkYvIHT7HPmzZFwLN,Lonely Is The Night - Remastered,0.209,0.347,0.803,4.36e-06,0.116,-4.923,0.0416,0.672,85.362,0
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0.0545,0.511,104.066,1
3OTSBoYKO7HzGVj8Bu2OH9,All the Time,0.18,0.665,0.799,0,0.125,-2.868,0.0617,0.5,101.976,1
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,0.0328,0.734,0.921,0,0.197,-1.936,0.0863,0.654,120.056,1
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,0.374,0.747,0.834,0,0.0586,-2.867,0.045,0.687,128.005,1
3kmgFOQyFiq8ooX01N0fbq,Thinking Of You,0.00237,0.721,0.511,0.602,0.0591,-11.426,0.0691,0.485,83.007,0
5KBARWIxeMGkvUax9VtVC9,My Type,0.000677,0.899,0.811,0,0.0672,-6.294,0.258,0.587,105.038,1
19Az4r4Tb5VKSnajMPg8hb,Holding On,0.139,0.71,0.804,0.000246,0.241,-5.207,0.333,0.845,124.004,1
4qq73N1TKocRaYGQS23b9u,Fake ID,0.21,0.746,0.862,0.0363,0.225,-6.11,0.0776,0.604,122.011,1
6aCxdt2bMItKgGKoznDppY,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track",0.248,0.576,0.602,0.000609,0.144,-6.591,0.315,0.56,141.345,1
5plDcIUqvmCsbc1rvJRfk1,Loreley,0.291,0.781,0.509,2.23e-05,0.112,-7.793,0.122,0.0311,127.964,1
6Z0CSptkTKzOpownOPnK5g,Lullaby,0.0872,0.726,0.835,6.08e-06,0.076,-3.949,0.0361,0.855,120.03,1
6bdy5pGNFPIvWpLIJklKaj,Something Just Like This / Hungarian Rhapsody,0.96,0.489,0.597,0.905,0.144,-9.129,0.0278,0.235,102.96,0
3ZYwSDF9knZI0RVlKR4PHC,Bad Company (feat. BlocBoy JB),0.0679,0.901,0.529,0,0.536,-7.94,0.413,0.343,144.941,1
2mw5S1dAoQQVaPzzw3L4GP,SHY (feat. Brayton Bowman),0.00995,0.601,0.802,0.00392,0.131,-3.882,0.0511,0.6,122.979,1
0rfFutR3Bjn6Ux4HHKOvz1,Congratulations,0.0844,0.82,0.801,3.17e-05,0.342,-5.283,0.134,0.512,120.097,1
02u9LupbcUXwrQfGH0Q9ub,Second Wind,0.894,0.452,0.306,0.794,0.13,-10.766,0.0609,0.265,81.754,0
2Yl4OmDby9iitgNWZPwxkd,Be Careful,0.0256,0.82,0.568,0,0.0952,-8.23,0.411,0.535,152.279,1
3WEifRfQ9VwQ3x7bp5sgCo,Piece Of Your Heart - CYA Remix,0.0172,0.619,0.654,0.00012,0.319,-10.23,0.0514,0.105,124.019,1
3wuR0YSNdT9rgWfFi1lctv,Million Ways,0.0312,0.645,0.803,0,0.13,-4.819,0.034,0.471,106.03,1
3osQ5lSSqZb8HWRozdbVPw,M.I.L.F. $,0.00538,0.773,0.706,0.0148,0.0208,-5.709,0.0999,0.693,160.912,1
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,0.017,0.923,0.604,0,0.272,-6.671,0.245,0.826,145.062,1
40UeYwkXU1t4EZtD8O3zko,Do You Understand? (feat. Gunna & Tory Lanez),0.0496,0.862,0.526,0,0.0983,-5.168,0.126,0.198,129.987,1
05LvE6ySn6hEcHdAJ7N19z,Losing It,0.00182,0.76,0.964,0.7,0.0974,-5.844,0.0576,0.641,125.0,1
0Xz3DTcdZI01mjKfNZrsC1,Mayhem,0.00016,0.604,0.964,0.611,0.858,-4.713,0.033,0.078,127.929,1
0fABHG5a7RnqBlOKOwhWZD,Chucky Cheese,0.523,0.89,0.542,0,0.123,-4.826,0.314,0.565,78.458,1
4s0hDz7zGgZUav9EvzyLsB,LMK,0.0292,0.748,0.457,0.000294,0.444,-7.56,0.0465,0.464,123.035,1
3Xwbz4459WLtFKWNQSzHqh,Gnossienne No.1 (Arr. Kleynjans),0.995,0.354,0.0125,0.959,0.0782,-27.577,0.0443,0.0691,98.21,0
02RCbjb9czvQKNGBmEmWob,Woah,0.0177,0.883,0.599,0,0.179,-5.551,0.248,0.413,142.976,1
51wFQM8W0YfXTmHusXUr5i,MAMACITA,0.0257,0.786,0.733,0,0.143,-4.961,0.127,0.358,101.046,1
1CCDIow4pPYyJYzhtTUYz2,RAW SHIT (feat. Migos),0.0273,0.874,0.714,0,0.356,-4.946,0.233,0.85,130.046,1
49xGxomkn1pJcIDsRIkAaz,Jimmy,0.00258,0.689,0.807,1.32e-06,0.106,-4.551,0.0317,0.822,124.278,1
2b1yiFEFZYuvlBnClvNJHP,Taco Tuesday,0.000515,0.945,0.65,0,0.135,-7.071,0.154,0.804,129.007,1
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,0.207,0.774,0.554,0,0.132,-7.909,0.0383,0.349,99.034,1
34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,0.443,0.867,0.663,0,0.117,-5.838,0.178,0.481,121.978,1
6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",0.0677,0.753,0.686,0,0.193,-5.415,0.284,0.886,132.055,1
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0,0.323,-3.764,0.0397,0.646,123.056,1
5Vvu6MkyvNVdbsD5oV49Aw,Reverse (feat. G-Eazy),0.031,0.836,0.703,0,0.124,-4.731,0.106,0.211,144.959,1
2tnlNVAhuQGgoFJxALVeXx,Uptown Vibes (feat. Fabolous & Anuel AA),0.0459,0.655,0.835,0,0.409,-3.451,0.059,0.165,91.035,1
2YarjDYjBJuH63dUIh9OWv,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",0.982,0.194,0.0324,0.961,0.0916,-28.215,0.0382,0.0596,144.13,0
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),0.149,0.88,0.428,5.07e-05,0.114,-8.28,0.206,0.333,100.007,1
24scNJHZfz2ppumDteY2ip,Attention,0.188,0.61,0.785,0,0.0991,-6.273,0.187,0.42,100.736,1
64c8QVrjRqLhESYaYWQxBP,"Rusalka, Op. 114, B. 203, Act I: Lieblicher Mond (Song to the Moon)",0.989,0.179,0.0703,0.414,0.171,-22.884,0.0526,0.0367,63.284,0
2gQhKOMTingbfKkuJYMZjh,No Words,0.0133,0.498,0.46,0.766,0.214,-10.012,0.0446,0.287,126.965,1
2pmhboG1a2XfDiTvMwO8sd,Panini,0.342,0.703,0.594,0,0.123,-6.146,0.0752,0.475,153.848,1
6jmZlyf9DxcIoRrjw02YXm,Old Town Road - Remix,0.0576,0.891,0.503,0,0.0763,-5.777,0.226,0.674,136.009,1
4u8xrKWeF7xBO9kGwIk6u7,Proud Of U (feat. Young Thug),0.0691,0.768,0.456,0,0.162,-8.676,0.354,0.39,77.582,1
3NRql0A1Ef4RCvT473iqgD,Hell N Back,0.312,0.584,0.684,9.05e-05,0.112,-4.314,0.567,0.72,210.164,1
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0.11,0.592,123.994,1
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,0.533,0.755,0.522,0,0.0685,-4.368,0.0575,0.925,89.96,1
31CPRR7qRGCI2Gv1rb6obZ,Hey Whatsup Hello,0.445,0.881,0.671,0,0.0998,-6.233,0.224,0.813,99.963,1
7DM5k4ql2H94jNn0kN0SaU,Clap Your Hands,0.232,0.823,0.638,0.211,0.0961,-11.364,0.055,0.382,117.984,1
7iwhbx1YQcQ675DTj6AmAb,Mamacita (feat. Farruko),0.303,0.593,0.787,0,0.0917,-3.67,0.34,0.495,191.772,1
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),0.18,0.764,0.752,0,0.0701,-3.713,0.0711,0.698,100.066,1
3OTSBoYKO7HzGVj8Bu2OH9,All the Time,0.18,0.665,0.799,0,0.125,-2.868,0.0617,0.5,101.976,1
5FYgwqjjq9kPCMj8yArfTr,My Funny Valentine - Rudy Van Gelder Remaster,0.924,0.551,0.119,0.00264,0.119,-15.468,0.0435,0.243,70.129,0
0PG9fbaaHFHfre2gUVo7AN,Please Me,0.0642,0.747,0.57,0,0.0832,-6.711,0.081,0.65,133.992,1
3ZwTdhV7SLapBoEXDOLxI5,Stupidisco,0.015,0.749,0.99,0.688,0.136,-4.786,0.0453,0.763,125.0,1
6wb61u8ayuanWSHZzle5od,I Want U,0.00172,0.606,0.829,5.43e-05,0.276,-3.455,0.036,0.384,140.033,1
1tjxQYoB2OS2fRZS43ODLQ,Ain't Thinkin Bout You (feat. Louisa),0.00653,0.784,0.761,0.000463,0.0984,-4.533,0.0351,0.525,123.971,1
6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),0.447,0.58,0.653,0,0.111,-3.818,0.0745,0.175,150.231,1
3rKCDtV8UcF0RytSiXxypc,Get Up (feat. Chamillionaire),0.0248,0.964,0.595,5.14e-06,0.0405,-6.887,0.109,0.629,128.593,1
0p0ljM6RxgpGt7wthGqBZa,Finest Hour (feat. Abir),0.0789,0.656,0.729,0,0.133,-4.223,0.0765,0.438,95.974,1
1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,0.0522,0.621,0.601,0,0.46,-5.616,0.148,0.457,116.735,1
52GmHO5DikTIKc3yBmTTT1,"Symphony No.8 in B minor, D.759 - ""Unfinished"": 1. Allegro moderato",0.901,0.1,0.0354,0.865,0.125,-17.211,0.0387,0.0426,73.968,0
2U2N1Jky3VTWJkb5lRam16,Elévation,0.078,0.689,0.929,0,0.32,-4.76,0.277,0.57,123.011,1
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,0.606,0.551,0.44,3.02e-05,0.11,-8.559,0.0985,0.341,167.923,1
2BgEsaKNfHUdlh97KmvFyo,2002,0.0372,0.697,0.683,0,0.137,-2.881,0.117,0.603,96.133,1
1kBbgxAUc4HQv7cgIayIDH,Ransom,0.0204,0.745,0.642,0,0.0658,-6.257,0.287,0.226,179.974,1
0fcq51a3gOI6gPvzc0YLsk,Wow. - Remix,0.148,0.797,0.64,0,0.209,-6.272,0.194,0.486,100.002,1
3Qo418FH9pAHApAzOF8hfI,Creep On Me (feat. French Montana & DJ Snake) - QUIX Remix,0.00384,0.606,0.934,0.000154,0.0945,-5.524,0.0482,0.18,130.088,1
4VhdCS7iCaYM81NZaeA72I,Lonely,0.0947,0.696,0.921,1.85e-05,0.159,-4.283,0.0424,0.721,123.988,1
3aFJuEqwuvZRjWULDr0rEx,Wiggle It (feat. City Girls),0.0107,0.79,0.777,2.01e-05,0.153,-4.697,0.043,0.581,101.939,1
24t1mpJc8FTPAkYjFdf9NQ,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",0.994,0.141,0.00123,0.942,0.11,-43.851,0.0429,0.0843,78.155,0
0YP8kt3sAYTj6eEyesreQH,Glass House (feat. Naomi Wild),0.0174,0.68,0.586,3.19e-06,0.128,-7.01,0.0567,0.196,149.968,1
5NqOsPI4rA9Bl6LcCftzI2,Magic,0.264,0.647,0.706,0,0.114,-6.023,0.137,0.577,153.973,1
6qNB2ChCVPepl5ZjVJJTUW,STUPID (feat. Yung Baby Tate),0.00459,0.772,0.637,0,0.0778,-6.881,0.114,0.54,149.906,1
11o2y87vqODipLK98a1v34,All Day And Night - Jax Jones & Martin Solveig Present Europa,0.269,0.585,0.782,0,0.156,-4.101,0.0897,0.521,121.908,1
1oUudyBYVGMIC8JXeIsFzq,CLOSE (feat. Travis Scott) - From SR3MM,0.104,0.691,0.736,0,0.111,-4.993,0.0321,0.0395,140.034,1
4NhDYoQTYCdWHTvlbGVgwo,GOOBA,0.0264,0.611,0.688,0,0.251,-5.688,0.341,0.393,178.462,1
3LJWl9hMaxvRU3TosbK1wh,The Bones - Dave Audé Remix,0.00596,0.573,0.87,0.00013,0.0816,-1.643,0.161,0.447,92.268,1
4rbYZZkMTz1TTty0if3oRv,Stop Snitchin (feat. DaBaby) - Remix,0.0124,0.924,0.722,0,0.145,-3.822,0.252,0.598,90.465,1
2eukAOMjUM4pxnOdIsUia9,All Dat (with Megan Thee Stallion),0.00534,0.792,0.772,0,0.237,-3.904,0.27,0.414,120.047,1
3Q6F8RByyhRTJpRtZLY3cg,WHATS POPPIN,0.017,0.923,0.604,0,0.272,-6.671,0.245,0.826,145.062,1
6UU4Zef2KpHMp8Zhz3XqeJ,CASH COW - NGHTMRE & BLVK JVCK VIP,0.00662,0.542,0.953,0.0059,0.693,-3.493,0.123,0.181,146.97,1
71qJKN5aGOnAHHuui6344H,Nobody Does It Better,0.000772,0.679,0.839,0.00173,0.0772,-5.579,0.0303,0.566,123.041,1
0hLbjFiF7zmGuZJrpLOJ7F,Vivaldi: Winter From The Four Seasons 1. Allegro Non Molto,0.925,0.487,0.17,0.882,0.137,-12.96,0.0589,0.126,141.978,0
