track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
0NDjQezJaEC1KX9TfwEfzf,Minor Swing,0.933,0.58,0.47,0.743,0.098,-8.787,0.168,0.738,202.376,0
5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,0.28,0.734,0.663,0,0.12,-7.292,0.185,0.256,101.943,1
0G9v9sxXSSldEN5D7fFOHN,Bird in a Cage,0.623,0.576,0.418,0.839,0.107,-10.343,0.0276,0.522,84.629,0
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),0.149,0.88,0.428,5.07e-05,0.114,-8.28,0.206,0.333,100.007,1
740kQ8xwSGloumdiKR5Cwz,Trillionaire (feat. Youngboy Never Broke Again),0.237,0.768,0.526,0,0.139,-7.182,0.209,0.473,139.999,1
0xedZw4tBgVZdsB8w7r5aG,Ciao Adios - Burak Yeter Remix,0.0636,0.773,0.839,2.31e-06,0.328,-5.68,0.14,0.658,123.001,1
7xCnic5Ywu9RkzsoMGZyoZ,My Funny Valentine,0.974,0.374,0.0676,0.897,0.129,-18.741,0.0416,0.235,145.849,0
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,0.373,0.63,0.551,5.75e-05,0.103,-9.28,0.0549,0.518,143.868,0
31NrEjRvAP4ot9Mj3DWIqa,Sweet Home Chicago,0.457,0.578,0.504,0.0041,0.0942,-14.441,0.0408,0.741,117.375,0
02WitL66kM2ObNDkM95rFD,Above the Sky,0.00022,0.384,0.964,0.00135,0.107,-3.378,0.105,0.378,169.999,0
034KyQEk7IhbLtniVhBErj,17,0.169,0.558,0.364,0.000101,0.109,-8.663,0.0501,0.252,129.174,1
2aPTvyE09vUCRwVvj0I8WK,Sundress,0.176,0.721,0.704,3.71e-06,0.143,-6.364,0.0606,0.735,125.004,1
0h0BIUrAch3T6DVV6bFTKX,Sauce Like This,0.00545,0.885,0.787,0,0.0669,-6.962,0.321,0.342,146.066,1
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),0.016,0.807,0.887,0.000503,0.0811,-4.311,0.0361,0.606,122.015,1
2kYqdSlrtovVMMIn6ykzba,I Wanna Know,0.0842,0.655,0.818,0,0.106,-3.626,0.033,0.474,115.971,1
2mx1kXh3UrHofdTpif0Pee,La Verdolaga,0.0586,0.609,0.678,0.044,0.156,-5.395,0.15,0.366,125.948,1
3TOfcOKNuu6ZPZXJie5msH,Canceled,0.157,0.767,0.611,0.0116,0.0836,-5.173,0.0983,0.11,94.034,1
7yzM0pEseQUpb6BMViOPEA,Love Theme From Spartacus - Remastered,0.635,0.522,0.379,0.925,0.114,-14.096,0.0286,0.454,133.698,0
4M8Parm8kaLTdPlKRDl4SV,Mojo Rydim,0.0947,0.883,0.815,0,0.317,-5.54,0.372,0.781,99.955,0
6fWa5CRgy0z30OeGZyMBvD,Heart On Ice,0.0513,0.733,0.389,0,0.141,-8.468,0.0738,0.244,157.878,1
4avroLEAQBpzWSKqx2xCme,Till Then,0.279,0.704,0.43,1.81e-05,0.0675,-10.351,0.225,0.762,176.648,0
2DulH2O6UpIL4VDlFhJknT,Forget Me Thots,0.243,0.887,0.737,4.11e-05,0.109,-6.489,0.16,0.685,104.924,1
6qNB2ChCVPepl5ZjVJJTUW,STUPID (feat. Yung Baby Tate),0.00459,0.772,0.637,0,0.0778,-6.881,0.114,0.54,149.906,1
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,0.233,0.716,0.537,0,0.157,-7.648,0.0514,0.28,129.979,1
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,0.0485,0.746,0.846,0,0.195,-2.432,0.048,0.403,114.955,1
6c0ziyel6ZMTQ37vKRooGZ,Vein Melter,0.264,0.537,0.195,0.18,0.0974,-17.58,0.0421,0.389,58.245,0
5KXdflxoxCcE9m5F2QoAUY,Over the Hills and Far Away - 1990 Remaster,0.0582,0.412,0.54,0.0717,0.0849,-13.897,0.0516,0.299,96.783,0
5gDQm47YjTJkdkTnfNFRMC,Your Mrs,0.612,0.852,0.668,4.58e-06,0.0634,-7.86,0.453,0.588,143.832,1
6ggAYREO7PlFwI2vbOG3dp,She Moves,0.291,0.833,0.497,0.000893,0.0954,-7.876,0.0739,0.627,116.98,1
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",0.404,0.541,0.468,3.65e-06,0.358,-4.039,0.362,0.69,95.266,1
2XyVlq12Nc38bJA22014Ts,Jamflowman,0.198,0.465,0.768,0.00271,0.101,-7.939,0.0368,0.654,112.916,0
0zVx5Ao0pMlrZti8WVsbOx,Dimples,0.7,0.745,0.511,1.24e-05,0.139,-14.908,0.0528,0.876,137.214,0
2KV6j7i6JUPQY3PS6aNvMg,"How It’s Done (with Kim Petras, ALMA, Stefflon Don)",0.00269,0.723,0.924,0.00248,0.0817,-5.669,0.0559,0.58,122.004,1
2pmhboG1a2XfDiTvMwO8sd,Panini,0.342,0.703,0.594,0,0.123,-6.146,0.0752,0.475,153.848,1
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,0.202,0.876,0.519,0,0.108,-6.531,0.143,0.158,94.981,1
6Z0YMxE0W5mujDxXBNlGUN,Untold Stories,0.594,0.839,0.465,0,0.0975,-11.41,0.118,0.909,130.165,0
41Z1gnggllzvu7qOWTaSTE,Let Me Down Easy,0.049,0.743,0.443,1.25e-05,0.131,-11.808,0.0878,0.467,84.159,0
5dS2dvXVPe7AR6UwBpnomW,Make It To Heaven (with Raye),0.0936,0.587,0.92,0.073,0.185,-4.697,0.0914,0.35,126.035,1
2ugjxfenU5AJMO5cozCuUv,Stay,0.0184,0.685,0.951,0.0531,0.065,-4.889,0.045,0.582,124.978,1
1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),0.0392,0.717,0.45,0,0.112,-7.035,0.0441,0.71,142.989,1
1GVnAD8Iz45rux6EC657Yv,Our Lips Are Sealed - Single Version,0.0444,0.608,0.864,2.95e-06,0.0341,-7.101,0.0522,0.947,131.208,0
5X4c1AVbFfl8u36AE5QLCI,Butterfly Doors,0.0889,0.925,0.397,5.12e-05,0.144,-11.265,0.169,0.429,130.008,1
2b1wrb80g1Ht8YbZZOZBpy,Aftertaste (feat. Morgan St. Jean),0.139,0.775,0.87,8.42e-06,0.0949,-4.756,0.067,0.458,123.02,1
5ZgZhzQGCqVwPydT4CkH0W,"Like a Rolling Stone - Live at Royal Albert Hall, London, UK - May 26, 1966",0.256,0.162,0.867,3.37e-05,0.682,-7.18,0.092,0.499,174.851,0
14uaxEtvwwTR2WnnvAfaj9,Revolution,0.157,0.754,0.458,5.86e-06,0.106,-10.558,0.163,0.744,84.603,0
4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,0.379,0.812,0.519,0,0.13,-4.823,0.0385,0.554,104.954,1
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,0.00381,0.8,0.578,0,0.367,-5.144,0.0485,0.367,143.01,1
08Kj0lvbsqAxzeUOBYZRL6,Good Nights (feat. Mascolo),0.443,0.849,0.483,0.000141,0.0786,-7.114,0.291,0.282,101.015,1
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,0.0707,0.721,0.521,0.00552,0.127,-8.123,0.0612,0.942,123.118,0
22o1qy3iZ7CyXUdK6BIf2n,Little Red Rooster,0.761,0.546,0.185,1.1e-06,0.218,-18.752,0.0409,0.682,69.028,0
7piU1yHaKMD9PaOPvEymOr,Drinking Problem (feat. 27CLUB),0.428,0.514,0.712,8.77e-06,0.112,-7.281,0.334,0.487,76.393,1
2w6xoVr8vUn3j5cI9NusBM,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",0.0223,0.813,0.585,0,0.21,-6.856,0.266,0.847,84.995,0
6pIhN2XWqNhc6o1YS6ZHVH,Good Girl Gone Bad (feat. Konshens),0.26,0.675,0.716,0,0.411,-3.285,0.282,0.739,72.011,0
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),0.0104,0.588,0.67,3.33e-06,0.338,-6.439,0.0473,0.505,118.159,1
5hyq3LBlCfjRQAFkdQwe8o,Vroom Vroom,0.122,0.836,0.684,0,0.0854,-5.818,0.241,0.514,151.007,1
3PUIguYpwKFXmfGD6uU7Jl,Glad He's Gone,0.0823,0.795,0.595,0,0.128,-8.073,0.0698,0.502,91.025,1
1kZnGdRUsrErcTbnuqQ9pA,Skylarking,0.236,0.727,0.584,0.000124,0.0982,-7.985,0.0503,0.777,156.43,0
2wFw6mZzzABL9gktquq7I5,Rastaman Live Up,0.181,0.904,0.33,0.0254,0.0471,-11.117,0.124,0.7,130.688,0
3wdnX9UwfyXkNq0FJVhQQD,Snake,0.188,0.943,0.443,0.00225,0.282,-10.098,0.138,0.621,109.908,1
7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),0.484,0.748,0.648,0,0.126,-6.445,0.0816,0.726,139.952,1
0CLbmkYmQIWiEwnsbOkLpd,"A Love Supreme, Pt. I – Acknowledgement",0.485,0.37,0.586,1.96e-06,0.348,-13.468,0.0581,0.519,121.573,0
7I7qX3YcwUehkRdDfHu2Ts,Warriors,0.000168,0.364,0.972,9.61e-05,0.368,-4.292,0.103,0.237,172.977,0
3PJMsxg6rz9FOo6xNiASXz,Goodbye Pork Pie Hat,0.957,0.356,0.0937,0.096,0.209,-16.64,0.0353,0.278,86.669,0
4MdA7J82XIaB65ZKcQhmY5,"Verdi: Aida, Act 2: Marcia trionfale",0.915,0.429,0.0876,0.948,0.0965,-17.999,0.0356,0.432,120.363,0
2XW4DbS6NddZxRPm5rMCeY,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,0.103,0.373,77.176,1
1bMCiGzKRJwmYkxtSBsTSM,You Don't Want Me,0.509,0.592,0.464,0.000214,0.166,-16.925,0.0374,0.764,112.986,0
5FzuDFYmUFcvjraadJXv28,I Feel It,0.00411,0.566,0.954,0.0257,0.0943,-4.678,0.0376,0.887,125.967,1
62VWmsNoDmqT0Mj9oHHFVh,Strasbourg / St. Denis,0.149,0.701,0.445,0.59,0.0963,-10.583,0.0834,0.405,103.004,0
5cfYurP1XKldMBtvBBJiTs,Ramblin' Man,0.462,0.349,0.692,0.00266,0.197,-11.691,0.0338,0.952,179.396,0
0QVAlchLCx15ZLSoR9Wg1B,Higher,0.049,0.639,0.862,6.81e-06,0.264,-3.292,0.0341,0.596,117.011,1
3deD281jC8xqlGcleE72XV,Disco Devil,0.0785,0.682,0.726,0.000336,0.386,-8.754,0.261,0.515,77.865,0
51wFQM8W0YfXTmHusXUr5i,MAMACITA,0.0257,0.786,0.733,0,0.143,-4.961,0.127,0.358,101.046,1
59jHH3RyODRyVPCgpM106o,I Know,0.0009,0.6,0.873,0.00102,0.156,-4.773,0.0795,0.295,122.045,1
2Z4aQJh0kesRMookvtfR4y,"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",0.975,0.303,0.119,0.88,0.112,-18.055,0.0386,0.038,94.868,0
4PklAHGXT5ityno3IA8SKd,Go Stupid,0.0277,0.92,0.833,0,0.0596,-3.18,0.253,0.645,141.034,1
40XIh4aEp1Ts5F4XEQM2lj,Mystic Brew,0.719,0.6,0.34,0.864,0.141,-15.907,0.0285,0.57,114.319,0
5yAu4njFSdM47dfsTkQPZ2,Runnin' Down A Dream,0.000596,0.471,0.956,0.62,0.624,-6.371,0.0403,0.715,169.798,0
3wEjaj63quGasYmMwSv2v0,Get out of My Life Woman,0.331,0.838,0.381,0.00042,0.0358,-11.133,0.0339,0.858,89.563,0
5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",0.0739,0.785,0.726,4.01e-06,0.316,-4.209,0.0387,0.181,119.963,1
2YzhSj3vzAC6UDpFEwTMLF,Freak Me (feat. Tekno),0.324,0.691,0.716,5.69e-06,0.0788,-5.683,0.174,0.441,104.696,1
4ZuZ0JMLbJ2ObQ3Zbe6vt1,With My Homies,0.0125,0.741,0.886,0,0.218,-2.608,0.165,0.852,99.986,1
2RNd6VgxG19db0zs0M1C4Z,Jane,0.204,0.589,0.82,0.0188,0.423,-9.602,0.0369,0.787,117.307,0
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0.0886,0.467,113.012,1
359R03sj5qiwy4j0TqvLog,Love Me Again (with Jess Glynne),0.225,0.701,0.524,0,0.0764,-5.594,0.0558,0.505,110.024,1
7JtcCde09fsajDNHmPFrX7,Autumn Leaves,0.951,0.611,0.24,0.773,0.0815,-16.534,0.0387,0.586,102.436,0
3ZxtQyBPlRDQmffv7KfKCP,Cruel,0.00202,0.697,0.858,0.0314,0.145,-4.564,0.0321,0.517,126.008,1
6B2RbPOuwAKtxNAnIKY63A,24,0.156,0.735,0.794,0,0.11,-3.434,0.193,0.46,147.98,1
0OKMUpT5jHO3g5MePDoDXr,Mellow Mood,0.0367,0.742,0.568,0.0715,0.0511,-12.667,0.156,0.678,80.946,0
1gZOnv0YjmFIM2oXVin9ZR,Ramblin' Gamblin' Man,0.0207,0.61,0.864,0,0.0569,-3.77,0.0514,0.875,130.577,0
5u5qlnyVaewWugJIjzilIc,Smokin',0.000545,0.197,0.798,0.414,0.187,-7.334,0.0656,0.525,175.068,0
0mD19MC6H0OzHvEUADHypU,Police In Helicopter,0.0331,0.686,0.652,8.34e-06,0.0578,-7.586,0.111,0.503,141.185,0
2XsW8N3mMRD5blv4KGNHq6,Police & Thieves,0.0597,0.932,0.359,0,0.136,-12.958,0.0944,0.906,127.153,0
2n5gVJ9fzeX2SSWlLQuyS9,Fight Night,0.182,0.874,0.706,0,0.334,-5.132,0.207,0.895,89.968,1
22WV03i2lBbwNVCE1g671p,151 Rum,0.155,0.756,0.867,0.00285,0.33,-3.626,0.162,0.666,129.983,1
0dWOFwdXrbBUYqD9DLsoyK,BLEACH,0.462,0.595,0.657,0.000597,0.437,-6.498,0.183,0.718,156.093,1
587bVBCHYW5Q2VNRLig4AS,Born On The Bayou,0.0553,0.656,0.601,0.0667,0.0974,-7.734,0.0389,0.576,117.296,0
1ZQnV7ePl8yXoLjPfhWE5L,Piece of Me,0.00565,0.68,0.913,0,0.288,-2.343,0.0844,0.669,121.961,1
0yxmGYhh56bHYNHr0vYHhf,You Are,0.829,0.456,0.325,0.898,0.0778,-14.893,0.0343,0.136,163.572,0
5x7Oxaa9EEIx9nw17CC5yW,Chains And Things,0.593,0.56,0.241,0.195,0.122,-15.385,0.0314,0.341,79.537,0
5274I4mUMnYczyeXkGDWZN,Fine China,0.0484,0.656,0.542,0,0.126,-7.358,0.323,0.551,166.111,1
6wDGgiUZIpC7eCgrSoguie,Ain't Nobody's Business,0.309,0.515,0.105,0.00291,0.0852,-17.303,0.0521,0.177,138.763,0
6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),0.704,0.892,0.507,3.14e-05,0.109,-8.282,0.378,0.695,143.96,1
2JITVZu8o6ls9k8SoMRy7w,Footprints - Remastered,0.768,0.53,0.454,0.116,0.113,-11.19,0.028,0.492,135.947,0
6flur5o18COKeafnjLHRiJ,Be Like Me (feat. Lil Wayne),0.00335,0.948,0.396,0,0.192,-8.08,0.173,0.593,104.006,1
507tQXutCPYNFkpOq8tmKF,Don't Worry Bout Me,0.0797,0.752,0.706,0.000752,0.129,-6.274,0.0636,0.33,125.041,1
2cMTIlktg3M9mXYqCPqw1J,Milkshake,0.00986,0.881,0.774,0.0346,0.206,-6.068,0.0439,0.759,112.968,1
1wsf1YFQSYND45y0GzJmf7,Yes Indeed,0.035,0.964,0.346,0,0.108,-9.309,0.53,0.562,119.958,1
3KG9I4JXpDwNQOsotE3uLh,The Departure,0.996,0.384,0.00341,0.943,0.0964,-39.053,0.0447,0.117,116.941,0
2X6gdRlGOQgfaXU9ALUQFQ,The Chain,0.0629,0.546,0.529,0.000567,0.0383,-13.6,0.0436,0.574,151.727,0
3VSTciNpzZ69XMgLIMzwFn,"Piano Concerto in A Minor, Op.16: II. Adagio",0.982,0.161,0.0247,0.933,0.0829,-25.167,0.0384,0.0352,92.975,0
37y1QZW0uSeMjTztnjjoOV,It's On,0.193,0.739,0.301,0.881,0.126,-12.139,0.0451,0.674,93.128,0
3Kd6Wp3lG5HXMB2dlvuy7y,Death,0.0579,0.802,0.82,0,0.149,-5.969,0.146,0.613,164.005,1
1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",0.927,0.204,0.0331,0.825,0.0954,-24.044,0.0487,0.0547,116.2,0
58jecLK0epwMLr9cy5vFUy,Hold You Tonight (with Chris Lane),0.102,0.467,0.795,0,0.264,-3.6,0.0687,0.472,163.837,1
0uZs7p6cbEUNwGMdfNj9Kk,What's Your Name,0.602,0.646,0.574,4.19e-05,0.135,-9.352,0.0285,0.933,135.175,0
4zCEJUxsW73s2sIIoM4SLC,Mistakes,0.183,0.814,0.811,0.000316,0.271,-3.523,0.0597,0.513,122.041,1
16rv237gUx7SmsFxcs0q9l,Sister Big Stuff,0.574,0.796,0.418,3.42e-06,0.0862,-7.834,0.126,0.93,83.299,0
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,0.11,0.715,0.624,0,0.123,-3.046,0.114,0.412,158.087,1
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),0.172,0.68,0.559,0,0.318,-5.545,0.129,0.137,202.006,1
4ol2UyMTiklHVujAWg02nE,I Got It Bad And That Ain't Good,0.971,0.488,0.0527,0.911,0.0882,-27.331,0.0478,0.193,49.689,0
4Vbz3osCh6DwHYv5gVv5H2,Breathe (feat. Ina Wroldsen),0.0249,0.724,0.733,0.000318,0.127,-5.539,0.0382,0.672,125.993,1
10iTEeb8hoM5jBGh0OxBOO,Cheat Codes for Hoes,0.651,0.715,0.55,0.000292,0.172,-10.293,0.425,0.824,116.669,1
0Z1nbG2KOuRKntstSAkSox,FeRRis WhEEL (feat. Trippie Redd),0.0835,0.807,0.602,0,0.151,-5.005,0.274,0.252,95.031,1
7578oiL9J6tFHXEjfCXFAS,Wa-Do-Dem,0.378,0.855,0.602,0,0.167,-7.289,0.0595,0.809,77.514,0
65lskbT8WoXr7GT3YVjRqW,Just Keep Goin',0.403,0.775,0.412,0,0.148,-11.789,0.141,0.658,139.967,1
0cqcRqZgkNHanWQ8slYA0v,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto,0.896,0.0783,0.0523,0.945,0.0806,-23.247,0.0471,0.0327,82.015,0
0rT1BwALaymdi8Ivsl0Oew,Yesterday's Dreams,0.0776,0.341,0.426,0.000211,0.0875,-12.689,0.0334,0.256,109.367,0
3qebSLgUwaEqbwCM5sj5Kh,Castles Made of Sand,0.504,0.461,0.714,0.0171,0.684,-9.159,0.313,0.454,94.372,0
18QVbIw5S0MJHGWF2qLX75,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",0.995,0.5,0.0123,0.954,0.0748,-30.17,0.0712,0.313,130.128,0
6iAbvkrFdaUM3T3JcXRG7G,Give Me Strength [edit],0.0334,0.633,0.918,0.867,0.364,-8.208,0.0454,0.786,129.99,1
3aoDEt6zSuYQ47gzarlaVo,Money - 2011 Remastered Version,0.0241,0.469,0.537,0.00201,0.269,-10.421,0.152,0.783,124.193,0
6LTboXFe6kUcLpesIHQEtG,Shake Your Moneymaker,0.622,0.425,0.781,0.000648,0.154,-4.124,0.0645,0.862,198.018,0
7b4ky1LlQLFhXHmhZkFgqV,Ladbroke Grove,0.0939,0.903,0.839,0,0.102,-9.447,0.208,0.727,133.986,1
3oh6SCCeLuXhFpEyepla6G,Thotiana,0.18,0.906,0.382,0,0.113,-12.89,0.269,0.391,104.025,1
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),0.135,0.926,0.542,0,0.0877,-5.064,0.293,0.564,135.14,1
6MF4tRr5lU8qok8IKaFOBE,Under The Sun (with J. Cole & Lute feat. DaBaby),0.511,0.691,0.64,0,0.409,-6.441,0.369,0.163,138.672,1
4dpdh7xoPGznnvUNH04JSN,The Raft,0.0245,0.669,0.496,0.437,0.145,-9.177,0.0353,0.351,139.39,0
0EIVfSsMX5NNTLKJPqej7Y,Summertime,0.226,0.457,0.525,0.142,0.0947,-8.182,0.0261,0.265,181.983,0
6FKU84JHM1lbiy5Dx0Dyqd,The Joker,0.454,0.417,0.339,2.26e-05,0.135,-13.487,0.0819,0.719,165.451,0
1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,0.0522,0.621,0.601,0,0.46,-5.616,0.148,0.457,116.735,1
2B8TnS5nJijlzuORGs3RKy,She Caught the Katy and Left Me a Mule to Ride,0.75,0.572,0.407,3.7e-05,0.0792,-11.61,0.0563,0.895,207.425,0
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,0.000671,0.49,0.758,0.484,0.092,-6.491,0.0297,0.435,112.114,0
6Z0YMxE0W5mujDxXBNlGUN,Untold Stories,0.594,0.839,0.465,0,0.0975,-11.41,0.118,0.909,130.165,0
7Dqd58ucnNHklEfovimCrj,Feel Like Makin' Love,0.233,0.366,0.782,0.00322,0.945,-7.762,0.0485,0.52,85.917,0
